,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2021-02-12,451.0,1.205069010031019,0.0009782633227347452,1.1444852622206412,1.2047950713215112,1.267444126292148
2021-02-13,466.0,1.2319596154118444,0.000965807970589626,1.1722069211841248,1.2317019167810752,1.2932839426074993
2021-02-14,437.0,1.2544054778008227,0.0009395183479473995,1.1947122098790535,1.2541529994479053,1.3155335484524588
2021-02-15,375.0,1.2723931115708385,0.0009037674012530258,1.214067843812666,1.2721549535755323,1.3321471313451858
2021-02-16,212.0,1.293471920068561,0.000866316068019234,1.2359836202923176,1.2932499864146072,1.3516172999812355
2021-02-17,396.0,1.3166475410332312,0.000831266527090637,1.2604211347694432,1.3164343351969978,1.373785845317792
2021-02-18,547.0,1.3381485929548531,0.000794435771471635,1.2834569048645328,1.3379509359377322,1.3939185998893877
2021-02-19,544.0,1.351726095907059,0.0007465942816082911,1.2982913309963902,1.3515397375534806,1.40609246500853
2021-02-20,594.0,1.3484158715009529,0.0006928422581509654,1.297225719680132,1.3482439963975,1.4005125237712763
2021-02-21,619.0,1.3317900021078,0.0006340682706077425,1.2829292361404503,1.3316312094101965,1.3816077502214998
2021-02-22,714.0,1.3074302759778984,0.000577380489279951,1.260713414734607,1.3072821434371873,1.3550935416605416
2021-02-23,363.0,1.2885205930418058,0.0005277361928120194,1.2435221641262704,1.2883818278034753,1.3342925900188554
2021-02-24,491.0,1.2829038241612456,0.0004897007555915273,1.2397514490571968,1.2827759231303024,1.3266867293101337
2021-02-25,905.0,1.2895805136930198,0.0004626764375720233,1.2478235385748147,1.2894612724355197,1.3320060548892445
2021-02-26,936.0,1.3033953076966447,0.00043967637208794505,1.2628114851352454,1.3032839332907096,1.3446120597830036
2021-02-27,1021.0,1.3164553625341693,0.0004165674838135561,1.2766749094900058,1.3163494677314942,1.35691143095776
2021-02-28,895.0,1.3245944628263144,0.00039194176770200665,1.2860405685199834,1.324495880003822,1.363666848941509
2021-03-01,888.0,1.3244841543667127,0.0003662225880975722,1.28728878920757,1.3243922361119536,1.3622018820226083
2021-03-02,817.0,1.3242717127205141,0.0003408962957950067,1.288152752820745,1.3241850567356939,1.3608831302229534
2021-03-03,743.0,1.3294936503025578,0.00031856927067871956,1.2946609793290302,1.3294134126379105,1.3647835698395276
2021-03-04,1061.0,1.340243512987215,0.000298983402246171,1.3065947303110588,1.3401694501283936,1.3742756648110022
2021-03-05,1313.0,1.3523971029413502,0.00028026899318042616,1.319663246454327,1.3523275185736394,1.3855264008876085
2021-03-06,1486.0,1.3585040318057648,0.0002616616236853598,1.327109542717372,1.3584403471628939,1.3902604348311858
2021-03-07,1538.0,1.357480641968579,0.00024242322932884364,1.3271202766765542,1.3574210638412159,1.3881789765899595
2021-03-08,1676.0,1.349312949265538,0.00022323263207343037,1.3202502877679954,1.3492580457129866,1.378687622648987
2021-03-09,1264.0,1.341395770702864,0.0002051571071196064,1.3135355482423332,1.3413452352643764,1.3694893836632613
2021-03-10,1541.0,1.3368677089101721,0.00018943614790486318,1.3100851588459603,1.3368203018348335,1.3640277250677233
2021-03-11,1979.0,1.3360527623461047,0.00017570303023184403,1.3102479624877126,1.3360090971308052,1.3621057077192829
2021-03-12,2175.0,1.334390360986421,0.00016307904767466408,1.309544068825939,1.334349843396712,1.3594669110071136
2021-03-13,2379.0,1.3272898313618824,0.00015053274183789918,1.303333031333953,1.3272519721572453,1.3514617818990124
2021-03-14,2348.0,1.3124802568604905,0.00013817277237495153,1.2895268618875795,1.3124451202420762,1.335596743213791
2021-03-15,2850.0,1.2922643910804943,0.00012657733763946037,1.2703087893781488,1.2922317482813526,1.3144195243337786
2021-03-16,2258.0,1.2694236382141595,0.00011606489570957509,1.2484027456004934,1.2693931838006298,1.2906176005942793
2021-03-17,2484.0,1.247832316033669,0.00010690593402369012,1.2276590055395533,1.247803562215613,1.2682484883014045
2021-03-18,2801.0,1.2275255387210358,9.902444111844496e-05,1.2081118667011888,1.22749865166801,1.2471045790475968
2021-03-19,3810.0,1.206018946850635,9.19037701197202e-05,1.187323932659572,1.2059936057762668,1.2248981328085615
2021-03-20,4070.0,1.179741175796438,8.532074056405876e-05,1.1617398055853236,1.1797171600138812,1.1978790256165608
2021-03-21,4417.0,1.1483277035913413,7.914272322942796e-05,1.130965280455257,1.1483047528487114,1.165820553808749
2021-03-22,4112.0,1.1170205102128619,7.376145872913995e-05,1.1002229455581092,1.1169983729953856,1.1339492973087748
2021-03-23,3619.0,1.0903570752033702,6.939773098092224e-05,1.074086415260728,1.0903358505060903,1.1067483532635811
2021-03-24,3809.0,1.0686066875386917,6.613132436263184e-05,1.052742266988285,1.068586087129833,1.084592938710119
2021-03-25,4934.0,1.0507451842380622,6.359634516955734e-05,1.03518752379485,1.050725048613887,1.0664172736919668
2021-03-26,5423.0,1.0315674541990176,6.136217016779611e-05,1.0162623035297886,1.0315476043044622,1.046985410101882
2021-03-27,5213.0,1.0079524829457447,5.921872447192553e-05,0.9929011011715657,1.0079328350164871,1.0231155222011803
2021-03-28,5162.0,0.9797591879747336,5.704420034019755e-05,0.9649910075803597,0.9797397269055723,0.9946379639390608
2021-03-29,5398.0,0.9503530019808725,5.514306374661572e-05,0.935845601803267,0.950333687564672,0.9649521006811457
2021-03-30,4986.0,0.9267176356662006,5.39411319826894e-05,0.912366057462372,0.9266982011351672,0.9411796586214588
2021-03-31,2940.0,0.9133470080839581,5.37534314974768e-05,0.8990206650981705,0.9133273563718246,0.9277799464356771
2021-04-01,5032.0,0.9116047595104368,5.4592042583780965e-05,0.897204196187587,0.9115848089623761,0.9261387545850113
2021-04-02,7917.0,0.917705218127696,5.620501961455209e-05,0.9030686028288988,0.9176848007449772,0.9324540675522592
2021-04-03,6753.0,0.9253781510572148,5.801551462738066e-05,0.9104813865592305,0.9253573297952333,0.9403384095835079
2021-04-04,5748.0,0.9294611934271624,5.955291645371281e-05,0.9143715323756488,0.9294397639403997,0.9446726363805704
2021-04-05,3847.0,0.9272799722289808,6.0556795778116696e-05,0.9120617810638323,0.9272581227252231,0.9426038160313283
2021-04-06,3772.0,0.921063167279943,6.127997164183017e-05,0.9058020138067882,0.921041044329926,0.9364500435415166
2021-04-07,3238.0,0.9157989016036874,6.205047831696442e-05,0.9004111244879733,0.91577624443705,0.931326729094283
2021-04-08,4358.0,0.915929589284453,6.329719027444846e-05,0.9003939491340578,0.9159065204351875,0.9315934409121861
2021-04-09,5769.0,0.9210668051525763,6.507873393251818e-05,0.9053402384818099,0.9210433064868735,0.9369397264681052
2021-04-10,5949.0,0.9282055759018715,6.695756573943947e-05,0.9122534077476936,0.9281815459168656,0.9443064878941598
2021-04-11,5617.0,0.9296626893112855,6.849370482693681e-05,0.9134873564232682,0.9296380561753106,0.9459780101416362
2021-04-12,5145.0,0.9217430911593376,6.922769557420993e-05,0.9055085371359086,0.9217178898850842,0.9381761617757807
2021-04-13,3955.0,0.904202007358921,6.918559380729844e-05,0.8879989807173461,0.9041765872538026,0.9205494942103098
2021-04-14,3770.0,0.8817209481765129,6.878528000990665e-05,0.8655173762619773,0.8816948720887187,0.898034875015649
2021-04-15,5365.0,0.8595720234063855,6.861882903891674e-05,0.8434212896719462,0.8595454441286141,0.8758738048102477
2021-04-16,5156.0,0.8431946116603126,6.927397283260966e-05,0.8269397195168497,0.8431671588841028,0.8596055154773836
2021-04-17,4635.0,0.8334622298905854,7.091062982094763e-05,0.817013841169685,0.8334337846684771,0.8500572198354998
2021-04-18,4662.0,0.8282578457683564,7.34218637187197e-05,0.8115237544928686,0.8282282120361402,0.8451603428749461
2021-04-19,3863.0,0.8263577991912427,7.66171697506481e-05,0.8093492490750243,0.8263271092103498,0.8435751303801051
2021-04-20,2799.0,0.8269249638303771,8.030923156721936e-05,0.8094581965980194,0.8268925595021481,0.8446204223813694
2021-04-21,4138.0,0.8300630654325767,8.438577507387375e-05,0.8121942550376037,0.8300290966359285,0.8481856066249354
2021-04-22,4197.0,0.8347232463933805,8.89230034933419e-05,0.8163365319589923,0.8346877150128094,0.8533795503210923
2021-04-23,3491.0,0.8390041373969981,9.361655719818118e-05,0.8201304975069241,0.8389670123805817,0.8580758802268038
2021-04-24,3662.0,0.8397712330933947,9.793825742754743e-05,0.8204922901764526,0.8397322610468139,0.8593025520258156
2021-04-25,2830.0,0.8355152100956844,0.0001017620488506261,0.8158732135378273,0.8354747515840841,0.8553674453053759
2021-04-26,3471.0,0.8266539674431016,0.00010503153035001521,0.8066713335217944,0.8266115449227183,0.8468776845847072
2021-04-27,2912.0,0.8158637045261656,0.00010829154935021993,0.7955731761356776,0.8158193705546571,0.8364061787062598
2021-04-28,2965.0,0.8065235082211772,0.00011213685026198712,0.7859669764347998,0.8064774629602531,0.8273417108666297
2021-04-29,3417.0,0.799645807946618,0.00011672864352476772,0.7786090502174468,0.799597000018994,0.8209922006071
2021-04-30,3039.0,0.7947897398634778,0.0001221019737118026,0.7732953003685128,0.7947386132809855,0.8166079821711991
2021-05-01,3250.0,0.7891941500560502,0.00012791503079791363,0.7671464756664859,0.7891401038929293,0.8115182931139133
2021-05-02,2918.0,0.7810665478831702,0.00013381587191991037,0.7585917037608296,0.7810093892254373,0.8039113065717607
2021-05-03,2399.0,0.7725206644329734,0.0001401151375924002,0.7495335253854718,0.7724598176122995,0.7959676527000901
2021-05-04,1822.0,0.7670878252817037,0.00014773134180499464,0.7434166883351332,0.7670234566605549,0.7911247626368515
2021-05-05,1632.0,0.767506547110827,0.0001574639202622105,0.7431107408244458,0.7674381339569282,0.7922996761283181
2021-05-06,2034.0,0.7768308641664983,0.0001698952223003342,0.7515015046984901,0.7767580208325515,0.8025741848298935
2021-05-07,2303.0,0.7941688048936075,0.0001855071309934721,0.7677777311122035,0.7940908118936598,0.8211072816510547
2021-05-08,1990.0,0.8170086642202026,0.00020303199613085304,0.789323204378181,0.8169258948402331,0.8451593129463726
2021-05-09,1981.0,0.8401684241422414,0.0002213551332314343,0.8113462579694546,0.8400811414566822,0.8694866086742795
2021-05-10,1751.0,0.8602757648562309,0.0002384269129143859,0.8301681914667529,0.8601827143176257,0.8908001241412387
2021-05-11,1207.0,0.8753104766129327,0.00025380654273999165,0.8443191878999393,0.8752129544195324,0.9069514580206857
2021-05-12,1199.0,0.888359587866743,0.00026739650747177943,0.8565793635713048,0.8882591517227527,0.9207819237408297
2021-05-13,1609.0,0.8994927982441356,0.00027998706269060655,0.866988672600139,0.8993889095112342,0.9325325925100014
2021-05-14,1700.0,0.9100637863948777,0.0002918149612533815,0.8767751714770554,0.9099558006627084,0.9440000588698094
2021-05-15,1616.0,0.9204856636151069,0.000303140751415868,0.8864721499591469,0.9203744647468188,0.9549861019512536
2021-05-16,1220.0,0.9314495362072974,0.0003145252135876384,0.897056483474689,0.9313368750444373,0.9662665748857229
2021-05-17,1331.0,0.9446466967199674,0.00032563385529680894,0.9095919277794987,0.9445312958758698,0.9802037906707588
2021-05-18,873.0,0.9618610091723911,0.00033806502303338555,0.9260775981127602,0.9617433212123889,0.9983132281125258
2021-05-19,981.0,0.9846392813946667,0.00035138001930605604,0.9485389819651775,0.9845223029922101,1.0214257481928346
2021-05-20,1354.0,1.0116042032619812,0.0003646555840517102,0.9746421567323188,1.0114848457802428,1.0491926114045003
2021-05-21,1401.0,1.035796821805321,0.0003753693590277606,0.9981609779795525,1.035675979814885,1.0741193976717982
2021-05-22,1421.0,1.0499973619315206,0.00038042621995463367,1.0123071606672787,1.0498778360600869,1.0883668159465842
2021-05-23,598.0,1.0524889914590914,0.00037793664982906116,1.0147897507037893,1.0523696931270337,1.0906973086497462
2021-05-24,1047.0,1.0461297736405855,0.00037161743557306533,1.0086635526985455,1.0460116591429967,1.0842003350266771
2021-05-25,518.0,1.0345124198439635,0.0003633145381641362,0.9975359477774131,1.0343953229425695,1.0721245176338017
2021-05-26,990.0,1.0258128964208675,0.00035549249955707345,0.98903114952135,1.0256963818770046,1.0631983758361123
2021-05-27,1305.0,1.0179080973623973,0.0003490509114925484,0.9814779163075609,1.0177929160090997,1.0549928417528012
2021-05-28,1613.0,1.0068586584333745,0.0003436661607921924,0.9708261520324932,1.00674474104007,1.0436248891686848
2021-05-29,1185.0,0.9889394507941985,0.00033598174236612897,0.9534114315963207,0.988826683880481,1.0251356228234987
2021-05-30,1220.0,0.9617501978886804,0.0003259590216838472,0.9267751869625118,0.9616374609083349,0.9975547023869011
2021-05-31,971.0,0.9305693261385276,0.0003156904216929993,0.8961519181377996,0.9304562471172213,0.9657910554460571
2021-06-01,656.0,0.8996477544175108,0.00030729033996451313,0.8655543277080048,0.8995338626465251,0.9343320595672671
2021-06-02,968.0,0.8780854022980218,0.0003043369285606866,0.8441991937592241,0.877970124442772,0.9126007545730566
2021-06-03,1225.0,0.8676678811374414,0.0003083206667025638,0.8336586728428748,0.8675506856012907,0.9023824030923779
2021-06-04,1113.0,0.8672264209575382,0.00031838354908511764,0.8327749681997785,0.8671062167398225,0.9024648065248464
2021-06-05,1084.0,0.8701569333148034,0.0003315362873653156,0.8349298668125178,0.8700305253553394,0.9061188787427603
2021-06-06,936.0,0.8745564622693895,0.00034500899951702085,0.8385092352206851,0.8744238224728887,0.9114951939412934
2021-06-07,814.0,0.8779149617537988,0.00035829448595838323,0.8411446243084831,0.8777784700714262,0.91546261658732
2021-06-08,478.0,0.8833654387282974,0.0003723025811840467,0.8459719447708358,0.8832251345291551,0.9215562650909801
2021-06-09,869.0,0.8909569278407039,0.00038763259560163816,0.8527534107766449,0.8908129522840152,0.9299417098486167
2021-06-10,1155.0,0.9033402311636491,0.0004056336265337105,0.864217741661782,0.9031903704506117,0.9433734798678648
2021-06-11,853.0,0.9166744207956371,0.00042380915351885,0.8769601980448254,0.9165215359370706,0.957405062281754
2021-06-12,801.0,0.9267086992854121,0.00044009150625830696,0.8860176505973091,0.9265497947683716,0.9683204589705305
2021-06-13,814.0,0.9306671411912808,0.00045193607900534735,0.8891365836106656,0.9305021069346588,0.9728886278916049
2021-06-14,826.0,0.9303724777427121,0.0004605708296069785,0.8888151860100262,0.9302078123549662,0.9728573379407626
2021-06-15,490.0,0.9315974897577748,0.00046981950269793613,0.889666333475932,0.9314299474897948,0.9745519259181568
2021-06-16,558.0,0.9419158200485669,0.0004831928667158624,0.8992438427189375,0.9417443581155237,0.9854397293533737
2021-06-17,953.0,0.9614376253802541,0.0005014932887320636,0.9178226206998203,0.9612610121821994,1.0059602584183307
2021-06-18,765.0,0.9865003958450055,0.0005226592107283627,0.9420600941044266,0.9863217203266422,1.032076700503715
2021-06-19,855.0,1.0067022319709453,0.0005383129150504481,0.9617273601869933,1.0065239204900613,1.0527994423335825
2021-06-20,690.0,1.015017569023974,0.0005473710893818373,0.9697485717509818,1.014837106063903,1.0614735779670479
2021-06-21,576.0,1.01672093445739,0.000548284833961179,0.9713753405891274,1.0165422570816216,1.062888013797798
2021-06-22,395.0,1.0122534226249769,0.0005446478000367285,0.9670521125298466,1.0120755627446572,1.0582431501792926
2021-06-23,586.0,1.0085667909297684,0.0005408016604845748,0.9632593914079632,1.008387315103129,1.0547488065605366
2021-06-24,721.0,1.0096933423878478,0.0005395761515706119,0.9647224735498786,1.0095152415025663,1.0558723234574443
2021-06-25,708.0,1.0182263407074248,0.0005425048559384664,0.973078921472627,1.0180496763337945,1.0642572006955935
2021-06-26,879.0,1.0235408465597455,0.0005441799273052637,0.9782987604538542,1.0233634212346159,1.0697822834924873
2021-06-27,786.0,1.0220290039156037,0.00054102548880083,0.9768634515658283,1.0218555479986369,1.0677200801817657
2021-06-28,678.0,1.012133853746494,0.0005343913790512426,0.9673487030127568,1.011958030745184,1.0580986481466494
2021-06-29,483.0,1.0020540213772344,0.0005260344740977319,0.9575452393120023,1.0018811305432265,1.0473956731979857
2021-06-30,592.0,0.9932820545707514,0.0005185449716535292,0.948978717971884,0.9931057857446719,1.038683336143375
2021-07-01,680.0,0.990035497425628,0.0005167468738700002,0.9458428962405754,0.989859928033267,1.0351891598546574
2021-07-02,657.0,0.9910238547034085,0.0005196096168330186,0.9469958708083881,0.9908518492112404,1.0359617079960393
2021-07-03,702.0,0.994990957147454,0.000523947334761442,0.9507580209065163,0.99481646973348,1.0405879312244184
2021-07-04,788.0,1.0015372040935029,0.0005285159180776608,0.9568360566383081,1.0013610541624094,1.0470643877683927
2021-07-05,638.0,1.0075533549786313,0.00053118383906107,0.9627480308954706,1.0073770746709412,1.0534900747033458
2021-07-06,433.0,1.016002795682693,0.0005350486224684029,0.9710912517235597,1.0158266514551855,1.0618371143775718
2021-07-07,496.0,1.0316746792300853,0.0005412293438918462,0.986371335607874,1.031499685775846,1.0778866145226993
2021-07-08,785.0,1.053117610732511,0.0005523859952574523,1.0074457191509822,1.0529419454790705,1.0995869873111936
2021-07-09,769.0,1.0809508485748665,0.0005638694420866009,1.034756919807976,1.0807774836724011,1.1279140506928784
2021-07-10,732.0,1.1111558191529705,0.0005727028710332889,1.0649783277974474,1.1109841906534843,1.1585221955472043
2021-07-11,659.0,1.1375378673536272,0.0005772450750436079,1.0912436548687712,1.137371080256929,1.184770374009748
2021-07-12,603.0,1.1572199321319152,0.000574035671291943,1.1108963147264646,1.1570557595548778,1.204626123194859
2021-07-13,428.0,1.1714919089169946,0.0005637665811481143,1.1254237215385787,1.1713315755776945,1.2185751613152753
2021-07-14,546.0,1.1823334255489701,0.0005489069799619773,1.1369050107034746,1.1821782599512831,1.228852007136246
2021-07-15,654.0,1.1921440973795117,0.000532063799580362,1.1472569323204098,1.1919957946405189,1.2377029056775597
2021-07-16,864.0,1.2001824981985165,0.00051332888243289,1.156201673484888,1.200040055102503,1.2451172876849812
2021-07-17,802.0,1.2059770492403605,0.0004928788233359397,1.1626927962587508,1.2058401595677162,1.249980598672233
2021-07-18,703.0,1.2101219813298636,0.00047266915067089915,1.1679057381775926,1.20999147908506,1.2532417337586321
2021-07-19,965.0,1.2154700999464514,0.0004531890777796461,1.1739215250893573,1.2153464517798018,1.2574377917423982
2021-07-20,707.0,1.2269488778234847,0.0004361963213800508,1.1864416924387848,1.2268309013156513,1.268248460384788
2021-07-21,856.0,1.2475013979495255,0.000422111270560754,1.2077183812997463,1.2473895411621694,1.2880293677322254
2021-07-22,939.0,1.276258487142504,0.0004101565441757696,1.2368527185248994,1.2761512695362451,1.3162735626449327
2021-07-23,1069.0,1.3056665091839161,0.0003981836222079929,1.2669629359376475,1.3055644498792127,1.3452699190454398
2021-07-24,909.0,1.3289014370119574,0.0003814790058378365,1.2910228615309007,1.328806155676562,1.3673704252173096
2021-07-25,893.0,1.3433464037841325,0.0003595926250549382,1.3062970055699044,1.3432565074406062,1.3809066742182972
2021-07-26,1003.0,1.349801821593775,0.0003366388885052905,1.314280618024263,1.3497196372011915,1.3857900712193376
2021-07-27,716.0,1.3519570165375077,0.0003130905234325914,1.317618830302663,1.351880373213282,1.3867307595352982
2021-07-28,1104.0,1.353932225335823,0.0002903274061935294,1.3208474737579885,1.3538612130213918,1.3874205332453982
2021-07-29,1341.0,1.3530150689236338,0.00026900732001081335,1.321068288800752,1.3529491384580015,1.3852650345703053
2021-07-30,1459.0,1.345372103169196,0.0002474771666198075,1.314705980989452,1.3453107565232232,1.3763868526827214
2021-07-31,1803.0,1.3312292481092507,0.00022681002549344875,1.3018136779964087,1.3311722234269374,1.360968884268778
2021-08-01,1764.0,1.312677669556094,0.00020726888354486104,1.2845822652866998,1.3126250360208238,1.3410596731755464
2021-08-02,2132.0,1.2938600834333323,0.0001899001062303282,1.267014244237257,1.29381124792518,1.3210684116876172
2021-08-03,1429.0,1.2775470834896376,0.00017494060145192126,1.251794971760339,1.277501570518723,1.3035937509050104
2021-08-04,1743.0,1.2652800374113267,0.0001622391671016255,1.2404443974322124,1.2652373217136406,1.2904193405629385
2021-08-05,2098.0,1.2527318646787597,0.00015094418833451416,1.2287294431608724,1.2526918194146515,1.2769130322135311
2021-08-06,2490.0,1.236926824189338,0.00014028064306825257,1.2137850745567889,1.2368886373963441,1.2603663819420654
2021-08-07,2847.0,1.2140185380784851,0.00013012924246796057,1.1918100267234073,1.2139830268539527,1.2364090005768804
2021-08-08,2341.0,1.1865001709171854,0.00012043750394480392,1.1650299217237143,1.1864663949821197,1.2080864552252994
2021-08-09,2419.0,1.1592237095546913,0.00011209593693845411,1.138510455973024,1.1591912200725132,1.1801192895754211
2021-08-10,2195.0,1.1364898846530842,0.00010512107249109432,1.1164386780270301,1.1364589171021455,1.1567002045505528
2021-08-11,3156.0,1.1197838326473755,9.967042248955552e-05,1.1003341219866032,1.1197543074946374,1.1393742619951974
2021-08-12,3741.0,1.1088404112930803,9.540589043658445e-05,1.0897599465270489,1.108811506304431,1.1280642669171033
2021-08-13,3673.0,1.0984018538342426,9.189035972453568e-05,1.0796587091647685,1.098373864794379,1.1172782135476065
2021-08-14,4011.0,1.0834725961517964,8.837861283912026e-05,1.0651697223454646,1.0834455411488642,1.1019561419393658
2021-08-15,3655.0,1.0646055624022677,8.481422414149134e-05,1.0466544914570766,1.0645790884014605,1.0827031118487969
2021-08-16,4129.0,1.0448209381066165,8.15371317744426e-05,1.0271972386753143,1.0447949260986156,1.062592461497516
2021-08-17,2417.0,1.0304906443745088,7.90935154212751e-05,1.0131399870252125,1.0304650818073997,1.0479865715507342
2021-08-18,2989.0,1.0268441049333248,7.77572554020085e-05,1.0096277185652172,1.0268188479302158,1.044204024636087
2021-08-19,4394.0,1.0332188237506243,7.759058330655377e-05,1.016038024686618,1.0331938280061912,1.0505416714413116
2021-08-20,4670.0,1.0465519652508068,7.823149174705191e-05,1.0293072386434792,1.0465271058906245,1.0639379654274128
2021-08-21,4467.0,1.059846604055859,7.859992520914698e-05,1.0424821895239185,1.0598218242451445,1.0773141378748425
2021-08-22,4007.0,1.0680450097688605,7.841807739546289e-05,1.0507530472242332,1.068020520630931,1.085476141946443
2021-08-23,4880.0,1.0693878923830167,7.743909141251867e-05,1.0522109064516052,1.0693637596950607,1.0867020222751844
2021-08-24,2835.0,1.0667124790961002,7.607356748636407e-05,1.0497012899926208,1.0666887518493793,1.0838721870074144
2021-08-25,3668.0,1.0661658833891405,7.47336873506583e-05,1.0492956302525198,1.0661425373556686,1.0831688100010672
2021-08-26,4311.0,1.0705324134936576,7.380064083246249e-05,1.0537602651764582,1.0705094341018977,1.0874351516953795
2021-08-27,4969.0,1.0788074999650852,7.31374671524967e-05,1.0621231060476797,1.0787849372346765,1.0956200520952515
2021-08-28,5172.0,1.0869710604246117,7.244345854144198e-05,1.0703597366588289,1.0869488647822578,1.1037085201002181
2021-08-29,4961.0,1.0902180510590247,7.134617159721145e-05,1.073701047575895,1.0901961735556442,1.1068593824974544
2021-08-30,5608.0,1.0878459744233295,6.975964409092878e-05,1.0715397858891147,1.0878246070213071,1.1042735920530018
2021-08-31,3590.0,1.080866625673955,6.790792315009136e-05,1.064792546004478,1.080845727763001,1.0970698681972086
2021-09-01,4149.0,1.0736955013182543,6.60294759122327e-05,1.0578109629081383,1.073674959477331,1.0896738254750669
2021-09-02,5099.0,1.0664838697795083,6.430738748581372e-05,1.0508346030921851,1.0664637983176195,1.0822643606575022
2021-09-03,5341.0,1.0598738272683008,6.27528439127991e-05,1.0443873337755798,1.0598541064711233,1.0754500185830622
2021-09-04,6028.0,1.0491476545465634,6.110684870422643e-05,1.0338818075416014,1.0491282401391053,1.0645288882334434
2021-09-05,5098.0,1.032939662135807,5.932757774114017e-05,1.0179446854056635,1.0329207092731045,1.048013879627642
2021-09-06,6293.0,1.0101891466933597,5.7259023801567896e-05,0.9953986578474943,1.0101702188786943,1.025075050788349
2021-09-07,4770.0,0.982086352031272,5.512464321959461e-05,0.9675860601558699,0.9820676654754092,0.9967150220477239
2021-09-08,4654.0,0.9530057798643372,5.328559720672517e-05,0.9387619024996916,0.9529871690491722,0.9673554208804828
2021-09-09,6702.0,0.9254400418067382,5.191103958999744e-05,0.9113475906718376,0.925421279328478,0.939639118478365
2021-09-10,4395.0,0.9003214476190229,5.101955546909211e-05,0.886356524449983,0.9003025047132238,0.9143946663454376
2021-09-11,9031.0,0.8770832486350456,5.0580222758841504e-05,0.8632225430721436,0.8770640919462538,0.8910528199924652
2021-09-12,5635.0,0.8551167011375724,5.053216515967615e-05,0.841250668844843,0.8550970331822387,0.8690945047031517
2021-09-13,5811.0,0.8336254168477399,5.0785195068525076e-05,0.8197108239055906,0.8336050954626757,0.8476466668322578
2021-09-14,5013.0,0.8133292875941605,5.1431417199394554e-05,0.7993303119814354,0.8133081812216263,0.8274543990093927
2021-09-15,4445.0,0.7968340572587265,5.2616498051918866e-05,0.7826917343295601,0.7968120844019049,0.8111352477938525
2021-09-16,5894.0,0.7869221728819895,5.460669880407411e-05,0.7725062685210702,0.7868990474856974,0.8014694968190081
2021-09-17,5159.0,0.7841644252113665,5.7445758572768575e-05,0.7693647530496526,0.7841399596726639,0.7991031328500817
2021-09-18,5069.0,0.7870555617876094,6.105642063867322e-05,0.7718335807965804,0.7870297690985382,0.8024241203242232
2021-09-19,4700.0,0.7930234390122344,6.525436519611176e-05,0.7772797184061184,0.7929959478778106,0.8089521241467179
2021-09-20,4975.0,0.7994253884943632,6.975527507224478e-05,0.783157166353338,0.7993963869376706,0.8158497242721174
2021-09-21,3286.0,0.8053161456816852,7.439879936263781e-05,0.7885172933352326,0.8052852561083013,0.8223458207025611
2021-09-22,3594.0,0.8101739770401644,7.907524207317423e-05,0.7928080339640965,0.8101414478290999,0.8277077415602604
2021-09-23,4455.0,0.8133145054690374,8.370919121029388e-05,0.7954776592035493,0.81328015883889,0.8313320700783163
2021-09-24,4435.0,0.8140947865398301,8.826264952562976e-05,0.7957135086434614,0.8140586160260914,0.8326188582952847
2021-09-25,2364.0,0.8108579145899094,9.25155806060073e-05,0.7921224060396674,0.8108199160177229,0.8298093655126222
2021-09-26,5587.0,0.8025923876477121,9.632283090599974e-05,0.7834807229428331,0.8025524264745,0.8219311479800122
2021-09-27,3069.0,0.7896070331829499,9.977735252635158e-05,0.7701938257666743,0.7895651065977721,0.8092874442512354
2021-09-28,2824.0,0.7753556074352217,0.00010331848405817611,0.7555825482460521,0.7753108334457032,0.7954526237157593
2021-09-29,2985.0,0.7642418924260961,0.00010770170315155458,0.7439981982502406,0.7641947437067196,0.7846978383189026
2021-09-30,3232.0,0.7583134259048638,0.00011352590469226347,0.7376078530900363,0.7582635964050555,0.7793225593316875
2021-10-01,3884.0,0.7581545785220773,0.00012096311660014642,0.7367625018357578,0.758101693599398,0.7798522392743841
2021-10-02,2846.0,0.7617454233221788,0.00012989465213514902,0.7395790835132187,0.761688700204108,0.7842948228853784
2021-10-03,2973.0,0.7665030478767358,0.00013994041989036994,0.7434365305075376,0.7664419025766009,0.789823507438429
2021-10-04,1826.0,0.7696383271964231,0.0001501836202174139,0.7458534779256385,0.7695736269713179,0.7937697276134302
2021-10-05,1730.0,0.7708724633846102,0.0001608228530347188,0.7462142118455375,0.770802917355747,0.7958332550956715
2021-10-06,1894.0,0.7739950395803722,0.0001720763687274604,0.7484970952673351,0.7739213319822347,0.7999370366594862
2021-10-07,1731.0,0.7806083455080974,0.00018501220793808455,0.7542016808838713,0.7805294589960786,0.8074500998866727
2021-10-08,1794.0,0.7922581958063116,0.0001996815892622422,0.7647669465380929,0.792174356031623,0.8202742447012138
2021-10-09,1983.0,0.8046695461180282,0.00021564087795745203,0.776039154040387,0.8045795633695263,0.8338113005758243
2021-10-10,2766.0,0.8127035622698423,0.00023080167652263678,0.7831702701688577,0.8126087240017439,0.8427758100523463
2021-10-11,1413.0,0.813257144761026,0.00024413005022745708,0.782941699253886,0.8131580428300675,0.8441632158742344
2021-10-12,1870.0,0.8066039932433322,0.0002547781120608312,0.775494926277909,0.8064978488568773,0.8382880901339147
