country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/9/2021,-23,6,-21,-51,-24,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/10/2021,-23,5,-12,-48,1,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/11/2021,-25,9,3,-52,-5,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/12/2021,-21,4,-8,-48,-28,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/13/2021,-24,2,-9,-49,-29,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/14/2021,-23,0,-7,-49,-29,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/15/2021,-18,10,-11,-46,-26,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/16/2021,-19,9,-19,-47,-25,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/17/2021,-20,8,-9,-44,2,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/18/2021,-26,1,0,-51,-5,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/19/2021,-19,4,-9,-46,-30,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/20/2021,-23,5,-1,-50,-51,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/21/2021,-19,5,-4,-45,-28,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/22/2021,-22,4,-12,-48,-29,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/23/2021,-22,5,-23,-49,-25,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/24/2021,-22,6,-9,-46,2,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/25/2021,-26,0,4,-52,-5,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/26/2021,-21,4,-5,-46,-29,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/27/2021,-24,1,-9,-47,-30,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/28/2021,-23,0,-9,-47,-30,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/29/2021,-22,4,-14,-47,-28,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/30/2021,-19,10,-23,-46,-26,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,7/31/2021,-18,15,-16,-43,4,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/1/2021,-39,-8,-19,-61,-9,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/2/2021,-29,-2,-16,-53,-32,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/3/2021,-31,-3,-15,-54,-35,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/4/2021,-30,-5,-14,-54,-34,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/5/2021,-28,0,-18,-52,-32,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/6/2021,-33,-3,-28,-59,-44,28
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/7/2021,-33,-4,-23,-57,-5,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/8/2021,-40,-13,-19,-64,-12,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/9/2021,-33,-8,-22,-57,-35,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/10/2021,-28,2,-14,-53,-34,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/11/2021,-30,-4,-13,-55,-34,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/12/2021,-31,-4,-19,-54,-33,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/13/2021,-32,-3,-30,-56,-31,26
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/14/2021,-31,1,-24,-54,-3,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/15/2021,-34,-4,-15,-60,-10,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/16/2021,-27,1,-13,-53,-34,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/17/2021,-32,-3,-17,-55,-36,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/18/2021,-33,-7,-16,-56,-34,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/19/2021,-33,-5,-21,-54,-32,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/20/2021,-32,-2,-28,-56,-32,26
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/21/2021,-34,-3,-23,-56,-15,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/22/2021,-41,-13,-21,-62,-12,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/23/2021,-31,-4,-17,-54,-33,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/24/2021,-34,-7,-19,-55,-36,25
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/25/2021,-31,-5,-16,-54,-34,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/26/2021,-33,-4,-23,-55,-34,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/27/2021,-31,-2,-27,-55,-31,25
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/28/2021,-33,-4,-23,-54,-5,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/29/2021,-36,-7,-11,-59,-12,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/30/2021,-34,-6,-12,-58,-57,27
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,8/31/2021,-27,3,-13,-52,-33,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/1/2021,-30,-2,-17,-54,-34,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/2/2021,-30,-1,-21,-54,-32,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/3/2021,-31,-3,-29,-55,-29,25
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/4/2021,-30,0,-23,-53,-2,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/5/2021,-33,-4,-13,-58,-10,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/6/2021,-31,-5,-20,-54,-34,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/7/2021,-31,-3,-20,-55,-35,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/8/2021,-27,-1,-10,-51,-32,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/9/2021,-30,-2,-17,-54,-44,25
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/10/2021,-27,1,-25,-52,-28,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/11/2021,-28,2,-18,-51,-1,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/12/2021,-32,-4,-10,-57,-7,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/13/2021,-25,-1,-14,-50,-30,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/14/2021,-28,-1,-13,-51,-32,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/15/2021,-20,9,-8,-46,-31,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/16/2021,-27,2,-20,-49,-30,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/17/2021,-23,8,-24,-49,-28,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/18/2021,-25,5,-16,-47,-2,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/19/2021,-29,-1,-6,-53,-9,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/20/2021,-27,-1,-18,-51,-32,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/21/2021,-23,7,-9,-48,-30,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/22/2021,-24,3,-9,-49,-29,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/23/2021,-25,2,-14,-49,-27,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/24/2021,-25,3,-22,-52,-26,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/25/2021,-23,6,-12,-47,0,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/26/2021,-27,0,-2,-54,-7,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/27/2021,-22,4,-10,-50,-28,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/28/2021,-25,1,-9,-50,-29,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/29/2021,-23,4,-5,-50,-29,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,9/30/2021,-18,13,-10,-46,-26,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/1/2021,-20,12,-22,-47,-24,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/2/2021,-20,8,-13,-45,0,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/3/2021,-26,1,-8,-52,-7,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/4/2021,-28,-2,-21,-51,-30,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/5/2021,-26,-1,-18,-49,-29,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/6/2021,-19,8,-7,-46,-28,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/7/2021,-21,6,-10,-45,-26,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/8/2021,-26,-2,-29,-50,-25,23
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/9/2021,-24,2,-23,-47,0,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/10/2021,-22,5,-2,-52,-6,14
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/11/2021,-23,1,-15,-48,-27,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/12/2021,-24,1,-13,-48,-28,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/13/2021,-21,3,-6,-46,-27,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/14/2021,-21,4,-12,-45,-25,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/15/2021,-19,5,-24,-46,-23,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/16/2021,-12,15,-5,-40,4,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/17/2021,-16,8,9,-48,-4,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/18/2021,-15,7,-6,-44,-26,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/19/2021,-20,3,-5,-46,-27,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/20/2021,-17,5,-4,-45,-27,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/21/2021,-18,9,-8,-46,-24,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/22/2021,-21,4,-23,-48,-23,22
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/23/2021,-18,9,-8,-44,3,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/24/2021,-19,8,8,-50,-4,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/25/2021,-17,8,-6,-45,-26,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/26/2021,-18,7,-4,-45,-26,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/27/2021,-17,8,-3,-43,-26,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/28/2021,-14,14,0,-40,-24,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/29/2021,-9,19,-13,-37,-21,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/30/2021,-8,22,-1,-30,4,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,10/31/2021,-14,16,13,-41,-7,12
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/1/2021,-31,1,15,-52,-67,24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/2/2021,-24,5,1,-45,-36,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/3/2021,-15,10,-1,-40,-26,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/4/2021,-17,8,-7,-42,-25,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/5/2021,-13,15,-14,-42,-21,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/6/2021,-11,15,-1,-39,8,14
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/7/2021,-12,12,12,-44,-1,12
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/8/2021,-13,11,0,-40,-24,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/9/2021,-20,4,-8,-43,-26,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/10/2021,-12,13,2,-40,-24,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/11/2021,-13,14,-3,-41,-22,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/12/2021,-13,13,-14,-42,-20,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/13/2021,-11,14,-7,-34,8,15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/14/2021,-7,17,14,-40,0,12
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/15/2021,-7,20,-2,-36,-23,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/16/2021,-8,22,-1,-37,-24,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/17/2021,-8,17,1,-36,-24,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/18/2021,-8,18,-2,-35,-21,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/19/2021,-8,17,-10,-37,-19,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/20/2021,-3,24,3,-29,8,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/21/2021,-5,20,15,-36,1,11
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/22/2021,-8,18,-1,-34,-23,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/23/2021,-11,15,2,-36,-23,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/24/2021,-11,12,3,-37,-24,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/25/2021,-8,17,1,-32,-23,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/26/2021,-6,21,-11,-31,-20,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/27/2021,-2,27,6,-25,9,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/28/2021,-4,21,23,-33,4,10
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/29/2021,1,29,12,-28,-25,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,11/30/2021,0,29,22,-30,-48,21
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/1/2021,-3,24,16,-30,-22,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/2/2021,-6,21,0,-33,-20,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/3/2021,-6,21,-10,-34,-17,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/4/2021,-1,27,7,-27,12,13
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/5/2021,0,25,22,-31,5,11
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/6/2021,-2,24,9,-29,-20,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/7/2021,-9,15,1,-33,-20,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/8/2021,0,23,18,-34,-43,20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/9/2021,-7,17,-5,-35,-16,18
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/10/2021,-4,21,-15,-33,-13,19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/11/2021,6,32,11,-22,19,12
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/12/2021,5,28,22,-29,14,10
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/13/2021,1,25,6,-26,-16,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/14/2021,2,30,7,-29,-16,17
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/15/2021,10,39,3,-30,-16,16
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/16/2021,-33,-4,-35,-56,-43,9
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/17/2021,-76,-71,-70,-88,-87,-15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/18/2021,-62,-59,-58,-78,-63,-31
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/19/2021,-63,-61,-53,-75,-58,-28
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/20/2021,-57,-54,-40,-69,-73,-24
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/21/2021,-53,-45,-36,-64,-72,-20
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/22/2021,-48,-41,-30,-60,-70,-19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/23/2021,-40,-29,-28,-55,-67,-19
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/24/2021,-42,-21,-35,-58,-70,-15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/25/2021,-50,-42,-30,-66,-65,-12
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/26/2021,-40,-30,-25,-55,-40,-15
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/27/2021,-31,-20,-18,-50,-62,-11
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/28/2021,-33,-20,-18,-50,-61,-8
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/29/2021,-30,-17,-16,-49,-60,-7
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/30/2021,-27,-7,-19,-44,-67,-4
PH,Philippines,Central Visayas,,,PH-07,,ChIJVc7VivHFqzMRAaGfJmRsBzs,12/31/2021,-36,-5,-28,-53,-66,-3
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/1/2021,-75,-68,-17,-71,-70,29
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/2/2021,-60,-38,-34,-61,-32,19
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/3/2021,-55,-35,-26,-58,-14,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/4/2021,-44,-20,-15,-49,-33,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/5/2021,-44,-22,-8,-40,-34,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/6/2021,-45,-22,-5,-43,-33,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/7/2021,-48,-25,-14,-41,-36,21
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/8/2021,-50,-25,-24,-49,-29,22
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/9/2021,-56,-29,-42,-57,-14,17
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/10/2021,-55,-36,-37,-57,-13,16
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/11/2021,-46,-24,-25,-44,-32,20
PH,Philippines,Cordillera Administrative Region,,,PH-15,,ChIJP_HeeWihkTMRL09E0vtNltU,1/12/2021,-45,-27,-21,-39,-34,20
